type	latitude	longitude	altitude (m)	name
T	21.294180981	106.453516890	8.0	
T	21.294180981	106.453758195	8.0	
T	21.294180981	106.453999499	8.0	
T	21.294180981	106.454240804	7.9	
T	21.294180981	106.454482109	7.6	
T	21.294180980	106.454723414	7.3	
T	21.294180980	106.454964718	7.0	
T	21.294180980	106.455206023	7.2	
T	21.294180980	106.455447328	7.5	
T	21.294180980	106.455688633	7.8	
T	21.294180980	106.455929937	8.2	
T	21.294180979	106.456171242	8.8	
T	21.294180979	106.456412547	9.4	
T	21.294180979	106.456653851	10.0	
T	21.294180979	106.456895156	10.0	
T	21.294180979	106.457136461	10.0	
T	21.294180979	106.457377766	10.0	
T	21.294180978	106.457619070	10.1	
T	21.294180978	106.457860375	10.1	
T	21.294180978	106.458101680	10.1	
T	21.294180978	106.458342985	10.1	
T	21.294180978	106.458584289	10.7	
T	21.294180977	106.458825594	11.2	
T	21.294180977	106.459066899	11.8	
T	21.294180977	106.459308203	12.2	
T	21.294180977	106.459549508	12.5	
T	21.294180977	106.459790813	12.8	
T	21.294180977	106.460032118	13.0	
T	21.294180976	106.460273422	12.7	
T	21.294180976	106.460514727	12.4	
T	21.294180976	106.460756032	12.1	
T	21.294180976	106.460997337	11.8	
T	21.294180976	106.461238641	11.5	
T	21.293956145	106.413219000	7.7	
T	21.293956145	106.413460304	7.3	
T	21.293956145	106.413701609	7.1	
T	21.293956145	106.413942913	6.8	
T	21.293956144	106.414184217	6.5	
T	21.293956144	106.414425522	6.6	
T	21.293956144	106.414666826	6.6	
T	21.293956144	106.414908131	6.7	
T	21.293956144	106.415149435	6.9	
T	21.293956144	106.415390739	7.2	
T	21.293956143	106.415632044	7.5	
T	21.293956143	106.415873348	7.8	
T	21.293956143	106.416114652	8.0	
T	21.293956143	106.416355957	8.2	
T	21.293956143	106.416597261	8.4	
T	21.293956143	106.416838565	8.4	
T	21.293956142	106.417079870	8.2	
T	21.293956142	106.417321174	8.1	
T	21.293956142	106.417562479	7.9	
T	21.293956142	106.417803783	7.4	
T	21.293956142	106.418045087	6.9	
T	21.293956142	106.418286392	6.3	
T	21.293956141	106.418527696	6.5	
T	21.293956141	106.418769000	6.8	
T	21.293956141	106.419010305	7.1	
T	21.293956141	106.419251609	7.2	
T	21.293956141	106.419492913	7.2	
T	21.293956141	106.419734218	7.1	
T	21.293956140	106.419975522	7.0	
T	21.293956140	106.420216826	6.6	
T	21.293956140	106.420458131	6.2	
T	21.293956140	106.420699435	5.7	
T	21.293956140	106.420940740	5.8	
T	21.293956140	106.421182044	6.4	
T	21.293956139	106.421423348	7.1	
T	21.293956139	106.421664653	7.7	
T	21.293956139	106.421905957	8.0	
T	21.293956139	106.422147261	8.2	
T	21.293956139	106.422388566	8.4	
T	21.293956138	106.422629870	8.6	
T	21.293956138	106.422871174	8.7	
T	21.293956138	106.423112479	8.9	
T	21.293956138	106.423353783	9.0	
T	21.293956138	106.423595088	9.0	
T	21.293956138	106.423836392	9.0	
T	21.293956137	106.424077696	9.0	
T	21.293956137	106.424319001	8.8	
T	21.293956137	106.424560305	8.5	
T	21.293956137	106.424801609	8.2	
T	21.293956137	106.425042914	7.9	
T	21.293956137	106.425284218	7.7	
T	21.293956136	106.425525522	7.4	
T	21.293956136	106.425766827	7.1	
T	21.293956136	106.426008131	7.2	
T	21.293956136	106.426249436	7.5	
T	21.293956136	106.426490740	7.8	
T	21.293956136	106.426732044	8.0	
T	21.293956135	106.426973349	8.2	
T	21.293956135	106.427214653	8.3	
T	21.293956135	106.427455957	8.5	
T	21.293956135	106.427697262	8.2	
T	21.293956135	106.427938566	7.8	
T	21.293956135	106.428179870	7.5	
T	21.293956134	106.428421175	7.1	
T	21.293956134	106.428662479	6.9	
T	21.293956134	106.428903783	6.6	
T	21.293956134	106.429145088	6.3	
T	21.293956134	106.429386392	6.8	
T	21.293956133	106.429627697	7.5	
T	21.293956133	106.429869001	8.1	
T	21.293956133	106.430110305	8.5	
T	21.293956133	106.430351610	8.5	
T	21.293956133	106.430592914	8.5	
T	21.293956133	106.430834218	8.5	
T	21.293956132	106.431075523	8.4	
T	21.293956132	106.431316827	8.2	
T	21.293956132	106.431558131	8.1	
T	21.293956132	106.431799436	7.8	
T	21.293956132	106.432040740	7.6	
T	21.293956132	106.432282045	7.3	
T	21.293956131	106.432523349	7.1	
T	21.293956131	106.432764653	7.9	
T	21.293956131	106.433005958	8.7	
T	21.293956131	106.433247262	9.5	
T	21.293956131	106.433488566	9.7	
T	21.293956131	106.433729871	9.7	
T	21.293956130	106.433971175	9.7	
T	21.293956130	106.434212479	9.7	
T	21.293956130	106.434453784	9.1	
T	21.293956130	106.434695088	8.6	
T	21.293956130	106.434936393	8.1	
T	21.293956130	106.435177697	8.5	
T	21.293956129	106.435419001	9.3	
T	21.293956129	106.435660306	10.0	
T	21.293956129	106.435901610	10.7	
T	21.293956129	106.436142914	11.4	
T	21.293956129	106.436384219	12.2	
T	21.293956129	106.436625523	12.9	
T	21.293956128	106.436866827	13.5	
T	21.293956128	106.437108132	14.1	
T	21.293956128	106.437349436	14.6	
T	21.293956128	106.437590740	15.5	
T	21.293956128	106.437832045	17.0	
T	21.293956127	106.438073349	18.4	
T	21.293956127	106.438314654	19.9	
T	21.293956127	106.438555958	21.6	
T	21.293956127	106.438797262	23.5	
T	21.293956127	106.439038567	25.3	
T	21.293956127	106.439279871	27.1	
T	21.293956126	106.439521175	29.1	
T	21.293956126	106.439762480	31.0	
T	21.293956126	106.440003784	33.0	
T	21.293956126	106.440245088	33.7	
T	21.293956126	106.440486393	34.4	
T	21.293956126	106.440727697	35.1	
T	21.293956125	106.440969002	36.2	
T	21.293956125	106.441210306	37.6	
T	21.293956125	106.441451610	39.0	
T	21.293956125	106.441692915	40.1	
T	21.293956125	106.441934219	39.4	
T	21.293956125	106.442175523	38.7	
T	21.293956124	106.442416828	38.0	
T	21.293956124	106.442658132	36.9	
T	21.293956124	106.442899436	35.6	
T	21.293956124	106.443140741	34.3	
T	21.293956124	106.443382045	33.1	
T	21.293956124	106.443623350	32.3	
T	21.293956123	106.443864654	31.5	
T	21.293956123	106.444105958	30.7	
T	21.293956123	106.444347263	30.4	
T	21.293956123	106.444588567	30.2	
T	21.293956123	106.444829871	30.1	
T	21.293956122	106.445071176	30.0	
T	21.293956122	106.445312480	30.2	
T	21.293956122	106.445553784	30.3	
T	21.293956122	106.445795089	30.5	
T	21.293956122	106.446036393	29.3	
T	21.293956122	106.446277697	28.0	
T	21.293956121	106.446519002	26.6	
T	21.293956121	106.446760306	25.1	
T	21.293956121	106.447001611	23.3	
T	21.293956121	106.447242915	21.6	
T	21.293956121	106.447484219	19.9	
T	21.293956121	106.447725524	19.3	
T	21.293956120	106.447966828	18.8	
T	21.293956120	106.448208132	18.3	
T	21.293956120	106.448449437	17.6	
T	21.293956120	106.448690741	16.7	
T	21.293956120	106.448932045	15.8	
T	21.293956120	106.449173350	15.0	
T	21.293956119	106.449414654	14.6	
T	21.293956119	106.449655959	14.3	
T	21.293956119	106.449897263	13.9	
T	21.293956119	106.450138567	13.4	
T	21.293956119	106.450379872	12.8	
T	21.293956119	106.450621176	12.3	
T	21.293956118	106.450862480	11.7	
T	21.293956118	106.451103785	11.7	
T	21.293956118	106.451345089	11.6	
T	21.293956118	106.451586393	11.5	
T	21.293956118	106.451827698	11.4	
T	21.293956117	106.452069002	11.1	
T	21.293956117	106.452310307	10.9	
T	21.293956117	106.452551611	10.7	
T	21.293956117	106.452792915	10.2	
T	21.293956117	106.453034220	9.8	
T	21.293956117	106.453275524	9.4	
T	21.293956116	106.453516828	9.2	
T	21.293956116	106.453758133	9.1	
T	21.293956116	106.453999437	9.1	
T	21.293956116	106.454240741	8.9	
T	21.293956116	106.454482046	8.3	
T	21.293956116	106.454723350	7.8	
T	21.293956115	106.454964654	7.3	
T	21.293956115	106.455205959	7.3	
T	21.293956115	106.455447263	7.4	
T	21.293956115	106.455688568	7.5	
T	21.293956115	106.455929872	7.7	
T	21.293956115	106.456171176	8.3	
T	21.293956114	106.456412481	8.9	
T	21.293956114	106.456653785	9.5	
T	21.293956114	106.456895089	9.6	
T	21.293956114	106.457136394	9.6	
T	21.293956114	106.457377698	9.7	
T	21.293956114	106.457619002	9.8	
T	21.293956113	106.457860307	9.9	
T	21.293956113	106.458101611	9.9	
T	21.293956113	106.458342916	10.0	
T	21.293956113	106.458584220	10.5	
T	21.293956113	106.458825524	11.0	
T	21.293956113	106.459066829	11.5	
T	21.293956112	106.459308133	11.9	
T	21.293956112	106.459549437	12.1	
T	21.293956112	106.459790742	12.3	
T	21.293956112	106.460032046	12.4	
T	21.293956112	106.460273350	12.0	
T	21.293956111	106.460514655	11.6	
T	21.293956111	106.460755959	11.1	
T	21.293956111	106.460997264	10.9	
T	21.293956111	106.461238568	10.7	
T	21.293731280	106.413219000	7.2	
T	21.293731280	106.413460304	6.8	
T	21.293731280	106.413701608	6.5	
T	21.293731280	106.413942912	6.2	
T	21.293731280	106.414184216	6.0	
T	21.293731280	106.414425520	6.1	
T	21.293731279	106.414666824	6.3	
T	21.293731279	106.414908128	6.4	
T	21.293731279	106.415149432	6.7	
T	21.293731279	106.415390736	6.9	
T	21.293731279	106.415632040	7.2	
T	21.293731278	106.415873344	7.5	
T	21.293731278	106.416114648	7.6	
T	21.293731278	106.416355952	7.8	
T	21.293731278	106.416597256	7.9	
T	21.293731278	106.416838560	7.7	
T	21.293731278	106.417079864	7.4	
T	21.293731277	106.417321168	7.1	
T	21.293731277	106.417562472	6.9	
T	21.293731277	106.417803776	6.8	
T	21.293731277	106.418045080	6.7	
T	21.293731277	106.418286384	6.5	
T	21.293731277	106.418527688	6.8	
T	21.293731276	106.418768992	7.0	
T	21.293731276	106.419010296	7.3	
T	21.293731276	106.419251600	7.5	
T	21.293731276	106.419492904	7.3	
T	21.293731276	106.419734208	7.2	
T	21.293731276	106.419975512	7.0	
T	21.293731275	106.420216816	6.8	
T	21.293731275	106.420458120	6.5	
T	21.293731275	106.420699424	6.2	
T	21.293731275	106.420940728	6.2	
T	21.293731275	106.421182032	6.6	
T	21.293731275	106.421423336	7.1	
T	21.293731274	106.421664640	7.5	
T	21.293731274	106.421905944	7.6	
T	21.293731274	106.422147248	7.8	
T	21.293731274	106.422388552	7.9	
T	21.293731274	106.422629856	8.1	
T	21.293731274	106.422871160	8.4	
T	21.293731273	106.423112464	8.7	
T	21.293731273	106.423353768	9.0	
T	21.293731273	106.423595072	9.0	
T	21.293731273	106.423836376	9.0	
T	21.293731273	106.424077680	9.0	
T	21.293731272	106.424318984	8.8	
T	21.293731272	106.424560288	8.5	
T	21.293731272	106.424801592	8.2	
T	21.293731272	106.425042896	7.9	
T	21.293731272	106.425284200	7.7	
T	21.293731272	106.425525504	7.4	
T	21.293731271	106.425766808	7.1	
T	21.293731271	106.426008112	7.2	
T	21.293731271	106.426249416	7.5	
T	21.293731271	106.426490720	7.8	
T	21.293731271	106.426732024	8.0	
T	21.293731271	106.426973328	8.0	
T	21.293731270	106.427214632	8.0	
T	21.293731270	106.427455936	8.0	
T	21.293731270	106.427697240	7.9	
T	21.293731270	106.427938544	7.7	
T	21.293731270	106.428179848	7.6	
T	21.293731270	106.428421152	7.4	
T	21.293731269	106.428662455	7.1	
T	21.293731269	106.428903759	6.8	
T	21.293731269	106.429145063	6.5	
T	21.293731269	106.429386367	6.9	
T	21.293731269	106.429627671	7.3	
T	21.293731269	106.429868975	7.7	
T	21.293731268	106.430110279	8.0	
T	21.293731268	106.430351583	8.0	
T	21.293731268	106.430592887	8.0	
T	21.293731268	106.430834191	8.0	
T	21.293731268	106.431075495	8.0	
T	21.293731267	106.431316799	8.0	
T	21.293731267	106.431558103	8.0	
T	21.293731267	106.431799407	7.8	
T	21.293731267	106.432040711	7.6	
T	21.293731267	106.432282015	7.3	
T	21.293731267	106.432523319	7.1	
T	21.293731266	106.432764623	7.8	
T	21.293731266	106.433005927	8.5	
T	21.293731266	106.433247231	9.2	
T	21.293731266	106.433488535	9.5	
T	21.293731266	106.433729839	9.5	
T	21.293731266	106.433971143	9.5	
T	21.293731265	106.434212447	9.4	
T	21.293731265	106.434453751	9.0	
T	21.293731265	106.434695055	8.5	
T	21.293731265	106.434936359	8.1	
T	21.293731265	106.435177663	8.4	
T	21.293731265	106.435418967	9.0	
T	21.293731264	106.435660271	9.5	
T	21.293731264	106.435901575	10.2	
T	21.293731264	106.436142879	11.1	
T	21.293731264	106.436384183	12.0	
T	21.293731264	106.436625487	12.8	
T	21.293731264	106.436866791	13.2	
T	21.293731263	106.437108095	13.5	
T	21.293731263	106.437349399	13.7	
T	21.293731263	106.437590703	14.3	
T	21.293731263	106.437832007	15.5	
T	21.293731263	106.438073311	16.6	
T	21.293731263	106.438314615	17.7	
T	21.293731262	106.438555919	19.3	
T	21.293731262	106.438797223	20.8	
T	21.293731262	106.439038527	22.4	
T	21.293731262	106.439279831	24.1	
T	21.293731262	106.439521135	26.0	
T	21.293731261	106.439762439	27.9	
T	21.293731261	106.440003743	29.7	
T	21.293731261	106.440245047	30.3	
T	21.293731261	106.440486351	30.9	
T	21.293731261	106.440727655	31.4	
T	21.293731261	106.440968959	32.4	
T	21.293731260	106.441210263	33.7	
T	21.293731260	106.441451567	35.0	
T	21.293731260	106.441692871	36.1	
T	21.293731260	106.441934175	35.5	
T	21.293731260	106.442175479	35.0	
T	21.293731260	106.442416783	34.4	
T	21.293731259	106.442658087	33.5	
T	21.293731259	106.442899391	32.3	
T	21.293731259	106.443140695	31.2	
T	21.293731259	106.443381999	30.1	
T	21.293731259	106.443623303	29.4	
T	21.293731259	106.443864607	28.7	
T	21.293731258	106.444105911	28.0	
T	21.293731258	106.444347215	27.8	
T	21.293731258	106.444588519	27.8	
T	21.293731258	106.444829823	27.8	
T	21.293731258	106.445071127	27.9	
T	21.293731258	106.445312431	28.2	
T	21.293731257	106.445553735	28.5	
T	21.293731257	106.445795039	28.8	
T	21.293731257	106.446036343	27.8	
T	21.293731257	106.446277647	26.5	
T	21.293731257	106.446518951	25.2	
T	21.293731256	106.446760255	23.7	
T	21.293731256	106.447001559	22.0	
T	21.293731256	106.447242863	20.2	
T	21.293731256	106.447484167	18.5	
T	21.293731256	106.447725471	18.0	
T	21.293731256	106.447966775	17.6	
T	21.293731255	106.448208079	17.1	
T	21.293731255	106.448449383	16.6	
T	21.293731255	106.448690687	16.1	
T	21.293731255	106.448931991	15.5	
T	21.293731255	106.449173295	15.0	
T	21.293731255	106.449414599	14.5	
T	21.293731254	106.449655903	14.1	
T	21.293731254	106.449897207	13.7	
T	21.293731254	106.450138511	13.3	
T	21.293731254	106.450379815	13.1	
T	21.293731254	106.450621119	12.8	
T	21.293731254	106.450862423	12.5	
T	21.293731253	106.451103727	12.4	
T	21.293731253	106.451345031	12.2	
T	21.293731253	106.451586335	12.1	
T	21.293731253	106.451827639	12.0	
T	21.293731253	106.452068943	11.8	
T	21.293731253	106.452310247	11.7	
T	21.293731252	106.452551551	11.5	
T	21.293731252	106.452792855	11.2	
T	21.293731252	106.453034159	11.0	
T	21.293731252	106.453275463	10.7	
T	21.293731252	106.453516767	10.5	
T	21.293731252	106.453758071	10.3	
T	21.293731251	106.453999375	10.2	
T	21.293731251	106.454240679	9.9	
T	21.293731251	106.454481983	9.1	
T	21.293731251	106.454723287	8.4	
T	21.293731251	106.454964591	7.6	
T	21.293731250	106.455205895	7.4	
T	21.293731250	106.455447199	7.2	
T	21.293731250	106.455688503	7.1	
T	21.293731250	106.455929807	7.2	
T	21.293731250	106.456171111	7.8	
T	21.293731250	106.456412415	8.3	
T	21.293731249	106.456653719	8.9	
T	21.293731249	106.456895023	9.1	
T	21.293731249	106.457136327	9.2	
T	21.293731249	106.457377631	9.4	
T	21.293731249	106.457618935	9.6	
T	21.293731249	106.457860239	9.7	
T	21.293731248	106.458101543	9.9	
T	21.293731248	106.458342847	10.0	
T	21.293731248	106.458584151	10.4	
T	21.293731248	106.458825455	10.9	
T	21.293731248	106.459066758	11.3	
T	21.293731248	106.459308062	11.6	
T	21.293731247	106.459549366	11.7	
T	21.293731247	106.459790670	11.8	
T	21.293731247	106.460031974	11.9	
T	21.293731247	106.460273278	11.3	
T	21.293731247	106.460514582	10.7	
T	21.293731247	106.460755886	10.1	
T	21.293731246	106.460997190	9.9	
T	21.293731246	106.461238494	9.9	
T	21.293506416	106.413219000	6.8	
T	21.293506415	106.413460304	6.3	
T	21.293506415	106.413701607	6.0	
T	21.293506415	106.413942911	5.7	
T	21.293506415	106.414184214	5.4	
T	21.293506415	106.414425518	5.7	
T	21.293506415	106.414666822	5.9	
T	21.293506414	106.414908125	6.1	
T	21.293506414	106.415149429	6.4	
T	21.293506414	106.415390733	6.7	
T	21.293506414	106.415632036	7.0	
T	21.293506414	106.415873340	7.2	
T	21.293506414	106.416114643	7.3	
T	21.293506413	106.416355947	7.3	
T	21.293506413	106.416597251	7.4	
T	21.293506413	106.416838554	7.1	
T	21.293506413	106.417079858	6.6	
T	21.293506413	106.417321162	6.2	
T	21.293506413	106.417562465	5.9	
T	21.293506412	106.417803769	6.2	
T	21.293506412	106.418045072	6.5	
T	21.293506412	106.418286376	6.7	
T	21.293506412	106.418527680	7.0	
T	21.293506412	106.418768983	7.3	
T	21.293506411	106.419010287	7.6	
T	21.293506411	106.419251591	7.7	
T	21.293506411	106.419492894	7.5	
T	21.293506411	106.419734198	7.3	
T	21.293506411	106.419975501	7.0	
T	21.293506411	106.420216805	6.9	
T	21.293506410	106.420458109	6.8	
T	21.293506410	106.420699412	6.7	
T	21.293506410	106.420940716	6.7	
T	21.293506410	106.421182020	6.8	
T	21.293506410	106.421423323	7.0	
T	21.293506410	106.421664627	7.2	
T	21.293506409	106.421905930	7.3	
T	21.293506409	106.422147234	7.3	
T	21.293506409	106.422388538	7.4	
T	21.293506409	106.422629841	7.7	
T	21.293506409	106.422871145	8.1	
T	21.293506409	106.423112449	8.6	
T	21.293506408	106.423353752	9.0	
T	21.293506408	106.423595056	9.0	
T	21.293506408	106.423836359	9.0	
T	21.293506408	106.424077663	9.0	
T	21.293506408	106.424318967	8.8	
T	21.293506408	106.424560270	8.5	
T	21.293506407	106.424801574	8.2	
T	21.293506407	106.425042878	7.9	
T	21.293506407	106.425284181	7.7	
T	21.293506407	106.425525485	7.4	
T	21.293506407	106.425766788	7.1	
T	21.293506406	106.426008092	7.2	
T	21.293506406	106.426249396	7.5	
T	21.293506406	106.426490699	7.8	
T	21.293506406	106.426732003	8.0	
T	21.293506406	106.426973307	7.8	
T	21.293506406	106.427214610	7.6	
T	21.293506405	106.427455914	7.4	
T	21.293506405	106.427697217	7.5	
T	21.293506405	106.427938521	7.6	
T	21.293506405	106.428179825	7.7	
T	21.293506405	106.428421128	7.7	
T	21.293506405	106.428662432	7.4	
T	21.293506404	106.428903735	7.1	
T	21.293506404	106.429145039	6.8	
T	21.293506404	106.429386343	7.0	
T	21.293506404	106.429627646	7.1	
T	21.293506404	106.429868950	7.3	
T	21.293506404	106.430110254	7.4	
T	21.293506403	106.430351557	7.4	
T	21.293506403	106.430592861	7.4	
T	21.293506403	106.430834164	7.4	
T	21.293506403	106.431075468	7.6	
T	21.293506403	106.431316772	7.8	
T	21.293506403	106.431558075	7.9	
T	21.293506402	106.431799379	7.8	
T	21.293506402	106.432040683	7.6	
T	21.293506402	106.432281986	7.3	
T	21.293506402	106.432523290	7.1	
T	21.293506402	106.432764593	7.7	
T	21.293506402	106.433005897	8.3	
T	21.293506401	106.433247201	9.0	
T	21.293506401	106.433488504	9.2	
T	21.293506401	106.433729808	9.2	
T	21.293506401	106.433971112	9.2	
T	21.293506401	106.434212415	9.1	
T	21.293506400	106.434453719	8.8	
T	21.293506400	106.434695022	8.4	
T	21.293506400	106.434936326	8.1	
T	21.293506400	106.435177630	8.3	
T	21.293506400	106.435418933	8.7	
T	21.293506400	106.435660237	9.1	
T	21.293506399	106.435901541	9.7	
T	21.293506399	106.436142844	10.7	
T	21.293506399	106.436384148	11.8	
T	21.293506399	106.436625451	12.8	
T	21.293506399	106.436866755	13.0	
T	21.293506399	106.437108059	12.9	
T	21.293506398	106.437349362	12.9	
T	21.293506398	106.437590666	13.1	
T	21.293506398	106.437831970	14.0	
T	21.293506398	106.438073273	14.8	
T	21.293506398	106.438314577	15.6	
T	21.293506398	106.438555880	16.9	
T	21.293506397	106.438797184	18.2	
T	21.293506397	106.439038488	19.6	
T	21.293506397	106.439279791	21.1	
T	21.293506397	106.439521095	22.9	
T	21.293506397	106.439762399	24.7	
T	21.293506397	106.440003702	26.5	
T	21.293506396	106.440245006	26.9	
T	21.293506396	106.440486309	27.3	
T	21.293506396	106.440727613	27.7	
T	21.293506396	106.440968917	28.6	
T	21.293506396	106.441210220	29.8	
T	21.293506395	106.441451524	31.0	
T	21.293506395	106.441692828	32.1	
T	21.293506395	106.441934131	31.7	
T	21.293506395	106.442175435	31.3	
T	21.293506395	106.442416738	30.8	
T	21.293506395	106.442658042	30.1	
T	21.293506394	106.442899346	29.1	
T	21.293506394	106.443140649	28.1	
T	21.293506394	106.443381953	27.2	
T	21.293506394	106.443623256	26.5	
T	21.293506394	106.443864560	25.9	
T	21.293506394	106.444105864	25.2	
T	21.293506393	106.444347167	25.2	
T	21.293506393	106.444588471	25.4	
T	21.293506393	106.444829775	25.5	
T	21.293506393	106.445071078	25.8	
T	21.293506393	106.445312382	26.3	
T	21.293506393	106.445553685	26.7	
T	21.293506392	106.445794989	27.2	
T	21.293506392	106.446036293	26.2	
T	21.293506392	106.446277596	25.0	
T	21.293506392	106.446518900	23.8	
T	21.293506392	106.446760204	22.4	
T	21.293506392	106.447001507	20.6	
T	21.293506391	106.447242811	18.9	
T	21.293506391	106.447484114	17.2	
T	21.293506391	106.447725418	16.7	
T	21.293506391	106.447966722	16.4	
T	21.293506391	106.448208025	16.0	
T	21.293506391	106.448449329	15.7	
T	21.293506390	106.448690633	15.5	
T	21.293506390	106.448931936	15.2	
T	21.293506390	106.449173240	15.0	
T	21.293506390	106.449414543	14.5	
T	21.293506390	106.449655847	13.9	
T	21.293506389	106.449897151	13.4	
T	21.293506389	106.450138454	13.2	
T	21.293506389	106.450379758	13.3	
T	21.293506389	106.450621062	13.3	
T	21.293506389	106.450862365	13.3	
T	21.293506389	106.451103669	13.1	
T	21.293506388	106.451344972	12.9	
T	21.293506388	106.451586276	12.7	
T	21.293506388	106.451827580	12.5	
T	21.293506388	106.452068883	12.5	
T	21.293506388	106.452310187	12.4	
T	21.293506388	106.452551491	12.4	
T	21.293506387	106.452792794	12.2	
T	21.293506387	106.453034098	12.1	
T	21.293506387	106.453275401	12.0	
T	21.293506387	106.453516705	11.8	
T	21.293506387	106.453758009	11.6	
T	21.293506387	106.453999312	11.3	
T	21.293506386	106.454240616	10.9	
T	21.293506386	106.454481920	9.9	
T	21.293506386	106.454723223	8.9	
T	21.293506386	106.454964527	7.9	
T	21.293506386	106.455205830	7.5	
T	21.293506386	106.455447134	7.1	
T	21.293506385	106.455688438	6.7	
T	21.293506385	106.455929741	6.6	
T	21.293506385	106.456171045	7.2	
T	21.293506385	106.456412349	7.8	
T	21.293506385	106.456653652	8.4	
T	21.293506384	106.456894956	8.6	
T	21.293506384	106.457136259	8.9	
T	21.293506384	106.457377563	9.1	
T	21.293506384	106.457618867	9.3	
T	21.293506384	106.457860170	9.6	
T	21.293506384	106.458101474	9.8	
T	21.293506383	106.458342777	10.0	
T	21.293506383	106.458584081	10.4	
T	21.293506383	106.458825385	10.7	
T	21.293506383	106.459066688	11.1	
T	21.293506383	106.459307992	11.2	
T	21.293506383	106.459549296	11.3	
T	21.293506382	106.459790599	11.4	
T	21.293506382	106.460031903	11.3	
T	21.293506382	106.460273206	10.6	
T	21.293506382	106.460514510	9.8	
T	21.293506382	106.460755814	9.1	
T	21.293506382	106.460997117	8.9	
T	21.293506381	106.461238421	9.1	
T	21.293281551	106.413219000	6.5	
T	21.293281551	106.413460303	5.9	
T	21.293281550	106.413701607	5.6	
T	21.293281550	106.413942910	5.4	
T	21.293281550	106.414184213	5.1	
T	21.293281550	106.414425516	5.4	
T	21.293281550	106.414666820	5.7	
T	21.293281550	106.414908123	5.9	
T	21.293281549	106.415149426	6.2	
T	21.293281549	106.415390729	6.5	
T	21.293281549	106.415632033	6.8	
T	21.293281549	106.415873336	7.0	
T	21.293281549	106.416114639	7.0	
T	21.293281549	106.416355942	7.0	
T	21.293281548	106.416597246	7.0	
T	21.293281548	106.416838549	6.6	
T	21.293281548	106.417079852	6.0	
T	21.293281548	106.417321155	5.4	
T	21.293281548	106.417562459	5.1	
T	21.293281548	106.417803762	5.7	
T	21.293281547	106.418045065	6.3	
T	21.293281547	106.418286368	6.8	
T	21.293281547	106.418527672	7.2	
T	21.293281547	106.418768975	7.5	
T	21.293281547	106.419010278	7.8	
T	21.293281547	106.419251581	7.8	
T	21.293281546	106.419492885	7.6	
T	21.293281546	106.419734188	7.3	
T	21.293281546	106.419975491	7.0	
T	21.293281546	106.420216794	7.0	
T	21.293281546	106.420458098	7.0	
T	21.293281545	106.420699401	7.0	
T	21.293281545	106.420940704	7.0	
T	21.293281545	106.421182007	7.0	
T	21.293281545	106.421423311	7.0	
T	21.293281545	106.421664614	7.0	
T	21.293281545	106.421905917	7.0	
T	21.293281544	106.422147220	7.0	
T	21.293281544	106.422388524	7.0	
T	21.293281544	106.422629827	7.3	
T	21.293281544	106.422871130	7.8	
T	21.293281544	106.423112433	8.3	
T	21.293281544	106.423353737	8.8	
T	21.293281543	106.423595040	8.9	
T	21.293281543	106.423836343	8.9	
T	21.293281543	106.424077646	8.9	
T	21.293281543	106.424318950	8.8	
T	21.293281543	106.424560253	8.5	
T	21.293281543	106.424801556	8.2	
T	21.293281542	106.425042859	7.9	
T	21.293281542	106.425284163	7.6	
T	21.293281542	106.425525466	7.3	
T	21.293281542	106.425766769	7.1	
T	21.293281542	106.426008072	7.2	
T	21.293281542	106.426249376	7.5	
T	21.293281541	106.426490679	7.8	
T	21.293281541	106.426731982	7.9	
T	21.293281541	106.426973285	7.7	
T	21.293281541	106.427214589	7.4	
T	21.293281541	106.427455892	7.1	
T	21.293281541	106.427697195	7.3	
T	21.293281540	106.427938498	7.6	
T	21.293281540	106.428179802	7.9	
T	21.293281540	106.428421105	8.0	
T	21.293281540	106.428662408	7.7	
T	21.293281540	106.428903712	7.4	
T	21.293281539	106.429145015	7.1	
T	21.293281539	106.429386318	7.1	
T	21.293281539	106.429627621	7.1	
T	21.293281539	106.429868925	7.1	
T	21.293281539	106.430110228	7.1	
T	21.293281539	106.430351531	7.1	
T	21.293281538	106.430592834	7.1	
T	21.293281538	106.430834138	7.1	
T	21.293281538	106.431075441	7.3	
T	21.293281538	106.431316744	7.6	
T	21.293281538	106.431558047	7.8	
T	21.293281538	106.431799351	7.8	
T	21.293281537	106.432040654	7.5	
T	21.293281537	106.432281957	7.2	
T	21.293281537	106.432523260	7.1	
T	21.293281537	106.432764564	7.6	
T	21.293281537	106.433005867	8.2	
T	21.293281537	106.433247170	8.7	
T	21.293281536	106.433488473	8.9	
T	21.293281536	106.433729777	8.9	
T	21.293281536	106.433971080	8.9	
T	21.293281536	106.434212383	8.8	
T	21.293281536	106.434453686	8.6	
T	21.293281536	106.434694990	8.3	
T	21.293281535	106.434936293	8.1	
T	21.293281535	106.435177596	8.2	
T	21.293281535	106.435418899	8.5	
T	21.293281535	106.435660203	8.8	
T	21.293281535	106.435901506	9.3	
T	21.293281534	106.436142809	10.4	
T	21.293281534	106.436384112	11.5	
T	21.293281534	106.436625416	12.6	
T	21.293281534	106.436866719	12.6	
T	21.293281534	106.437108022	12.3	
T	21.293281534	106.437349325	11.9	
T	21.293281533	106.437590629	12.0	
