type	latitude	longitude	altitude (m)	name
T	11.959781599	108.260921539	1244.5	
T	11.959781598	108.261151358	1242.8	
T	11.959781598	108.261381177	1241.1	
T	11.959781598	108.261610996	1239.5	
T	11.959781598	108.261840815	1242.5	
T	11.959781598	108.262070634	1247.0	
T	11.959781598	108.262300453	1251.4	
T	11.959781598	108.262530272	1257.1	
T	11.959781598	108.262760091	1270.7	
T	11.959781598	108.262989910	1284.3	
T	11.959781598	108.263219730	1298.0	
T	11.959781598	108.263449549	1307.5	
T	11.959781597	108.263679368	1313.2	
T	11.959781597	108.263909187	1318.8	
T	11.959781597	108.264139006	1324.4	
T	11.959781597	108.264368825	1319.7	
T	11.959781597	108.264598644	1313.7	
T	11.959781597	108.264828463	1307.6	
T	11.959781597	108.265058282	1300.6	
T	11.959781597	108.265288101	1290.8	
T	11.959781597	108.265517920	1280.9	
T	11.959781597	108.265747739	1271.1	
T	11.959781596	108.265977558	1259.4	
T	11.959781596	108.266207377	1246.6	
T	11.959781596	108.266437196	1233.8	
T	11.959781596	108.266667015	1221.0	
T	11.959781596	108.266896834	1208.2	
T	11.959781596	108.267126653	1195.4	
T	11.959781596	108.267356472	1182.6	
T	11.959781596	108.267586291	1170.8	
T	11.959781596	108.267816110	1160.7	
T	11.959781596	108.268045929	1150.7	
T	11.959781596	108.268275748	1140.6	
T	11.959781595	108.268505567	1141.1	
T	11.959781595	108.268735386	1145.0	
T	11.959781595	108.268965205	1149.0	
T	11.959781595	108.269195024	1153.7	
T	11.959781595	108.269424843	1163.8	
T	11.959781595	108.269654662	1173.9	
T	11.959781595	108.269884481	1184.0	
T	11.959781595	108.270114300	1195.8	
T	11.959781595	108.270344119	1209.4	
T	11.959781595	108.270573938	1223.0	
T	11.959781595	108.270803757	1236.6	
T	11.959781594	108.271033576	1244.4	
T	11.959781594	108.271263395	1251.2	
T	11.959781594	108.271493214	1258.1	
T	11.959781594	108.271723033	1264.0	
T	11.959781594	108.271952852	1266.8	
T	11.959781594	108.272182671	1269.6	
T	11.959781594	108.272412490	1272.4	
T	11.959781594	108.272642309	1277.3	
T	11.959781594	108.272872128	1283.6	
T	11.959781594	108.273101947	1289.8	
T	11.959781593	108.273331766	1296.1	
T	11.959781593	108.273561585	1303.2	
T	11.959781593	108.273791404	1310.3	
T	11.959781593	108.274021223	1317.4	
T	11.959781593	108.274251042	1322.1	
T	11.959781593	108.274480861	1322.8	
T	11.959781593	108.274710680	1323.4	
T	11.959781593	108.274940499	1324.1	
T	11.959781593	108.275170318	1323.5	
T	11.959781593	108.275400137	1322.5	
T	11.959781593	108.275629956	1321.5	
T	11.959781592	108.275859775	1320.3	
T	11.959781592	108.276089594	1317.9	
T	11.959781592	108.276319413	1315.5	
T	11.959781592	108.276549232	1313.2	
T	11.959781592	108.276779051	1307.6	
T	11.959781592	108.277008870	1298.7	
T	11.959781592	108.277238689	1289.8	
T	11.959781592	108.277468508	1280.8	
T	11.959781592	108.277698327	1273.8	
T	11.959781592	108.277928146	1267.0	
T	11.959781592	108.278157965	1260.2	
T	11.959781591	108.278387784	1254.1	
T	11.959781591	108.278617603	1250.0	
T	11.959781591	108.278847422	1245.9	
T	11.959781591	108.279077241	1241.8	
T	11.959781591	108.279307060	1240.9	
T	11.959781591	108.279536879	1241.9	
T	11.959781591	108.279766698	1242.9	
T	11.959781591	108.279996517	1243.9	
T	11.959781591	108.280226336	1247.6	
T	11.959781591	108.280456156	1251.3	
T	11.959781591	108.280685975	1255.0	
T	11.959781590	108.280915794	1258.6	
T	11.959781590	108.281145613	1261.7	
T	11.959781590	108.281375432	1264.9	
T	11.959781590	108.281605251	1268.1	
T	11.959781590	108.281835070	1270.9	
T	11.959781590	108.282064889	1273.5	
T	11.959781590	108.282294708	1276.2	
T	11.959781590	108.282524527	1278.5	
T	11.959781590	108.282754346	1277.9	
T	11.959781590	108.282984165	1277.3	
T	11.959781589	108.283213984	1276.7	
T	11.959556759	108.237480000	1044.5	
T	11.959556759	108.237709819	1046.6	
T	11.959556759	108.237939638	1049.2	
T	11.959556759	108.238169456	1051.9	
T	11.959556759	108.238399275	1055.7	
T	11.959556759	108.238629094	1062.5	
T	11.959556758	108.238858913	1069.3	
T	11.959556758	108.239088732	1076.1	
T	11.959556758	108.239318551	1084.7	
T	11.959556758	108.239548369	1094.3	
T	11.959556758	108.239778188	1103.8	
T	11.959556758	108.240008007	1113.4	
T	11.959556758	108.240237826	1124.9	
T	11.959556758	108.240467645	1136.3	
T	11.959556758	108.240697464	1147.7	
T	11.959556758	108.240927282	1159.7	
T	11.959556757	108.241157101	1172.5	
T	11.959556757	108.241386920	1185.3	
T	11.959556757	108.241616739	1198.1	
T	11.959556757	108.241846558	1210.6	
T	11.959556757	108.242076376	1222.9	
T	11.959556757	108.242306195	1235.2	
T	11.959556757	108.242536014	1246.9	
T	11.959556757	108.242765833	1255.1	
T	11.959556757	108.242995652	1263.3	
T	11.959556757	108.243225471	1271.5	
T	11.959556757	108.243455289	1273.8	
T	11.959556756	108.243685108	1270.9	
T	11.959556756	108.243914927	1267.9	
T	11.959556756	108.244144746	1265.0	
T	11.959556756	108.244374565	1262.4	
T	11.959556756	108.244604383	1259.8	
T	11.959556756	108.244834202	1257.2	
T	11.959556756	108.245064021	1257.3	
T	11.959556756	108.245293840	1264.2	
T	11.959556756	108.245523659	1271.2	
T	11.959556756	108.245753478	1278.2	
T	11.959556756	108.245983296	1284.0	
T	11.959556755	108.246213115	1289.2	
T	11.959556755	108.246442934	1294.3	
T	11.959556755	108.246672753	1299.5	
T	11.959556755	108.246902572	1303.7	
T	11.959556755	108.247132391	1307.9	
T	11.959556755	108.247362209	1312.2	
T	11.959556755	108.247592028	1316.2	
T	11.959556755	108.247821847	1319.9	
T	11.959556755	108.248051666	1323.7	
T	11.959556755	108.248281485	1327.4	
T	11.959556754	108.248511303	1332.6	
T	11.959556754	108.248741122	1338.1	
T	11.959556754	108.248970941	1343.7	
T	11.959556754	108.249200760	1348.0	
T	11.959556754	108.249430579	1345.1	
T	11.959556754	108.249660398	1342.3	
T	11.959556754	108.249890216	1339.4	
T	11.959556754	108.250120035	1335.3	
T	11.959556754	108.250349854	1330.2	
T	11.959556754	108.250579673	1325.0	
T	11.959556754	108.250809492	1319.8	
T	11.959556753	108.251039311	1320.7	
T	11.959556753	108.251269129	1322.5	
T	11.959556753	108.251498948	1324.2	
T	11.959556753	108.251728767	1325.0	
T	11.959556753	108.251958586	1323.6	
T	11.959556753	108.252188405	1322.3	
T	11.959556753	108.252418223	1320.9	
T	11.959556753	108.252648042	1316.4	
T	11.959556753	108.252877861	1310.1	
T	11.959556753	108.253107680	1303.9	
T	11.959556753	108.253337499	1297.7	
T	11.959556752	108.253567318	1294.9	
T	11.959556752	108.253797136	1292.2	
T	11.959556752	108.254026955	1289.4	
T	11.959556752	108.254256774	1288.0	
T	11.959556752	108.254486593	1288.6	
T	11.959556752	108.254716412	1289.3	
T	11.959556752	108.254946230	1289.9	
T	11.959556752	108.255176049	1289.1	
T	11.959556752	108.255405868	1287.8	
T	11.959556752	108.255635687	1286.5	
T	11.959556752	108.255865506	1285.0	
T	11.959556751	108.256095325	1282.1	
T	11.959556751	108.256325143	1279.1	
T	11.959556751	108.256554962	1276.1	
T	11.959556751	108.256784781	1271.4	
T	11.959556751	108.257014600	1265.1	
T	11.959556751	108.257244419	1258.7	
T	11.959556751	108.257474238	1252.3	
T	11.959556751	108.257704056	1253.0	
T	11.959556751	108.257933875	1254.7	
T	11.959556751	108.258163694	1256.3	
T	11.959556750	108.258393513	1258.8	
T	11.959556750	108.258623332	1263.4	
T	11.959556750	108.258853150	1268.1	
T	11.959556750	108.259082969	1272.7	
T	11.959556750	108.259312788	1273.2	
T	11.959556750	108.259542607	1271.3	
T	11.959556750	108.259772426	1269.3	
T	11.959556750	108.260002245	1267.3	
T	11.959556750	108.260232063	1258.6	
T	11.959556750	108.260461882	1249.9	
T	11.959556750	108.260691701	1241.3	
T	11.959556749	108.260921520	1235.3	
T	11.959556749	108.261151339	1233.6	
T	11.959556749	108.261381158	1232.0	
T	11.959556749	108.261610976	1230.3	
T	11.959556749	108.261840795	1234.4	
T	11.959556749	108.262070614	1240.4	
T	11.959556749	108.262300433	1246.4	
T	11.959556749	108.262530252	1253.4	
T	11.959556749	108.262760070	1267.7	
T	11.959556749	108.262989889	1282.0	
T	11.959556749	108.263219708	1296.3	
T	11.959556748	108.263449527	1305.8	
T	11.959556748	108.263679346	1310.7	
T	11.959556748	108.263909165	1315.6	
T	11.959556748	108.264138983	1320.4	
T	11.959556748	108.264368802	1314.4	
T	11.959556748	108.264598621	1307.0	
T	11.959556748	108.264828440	1299.5	
T	11.959556748	108.265058259	1291.5	
T	11.959556748	108.265288078	1282.0	
T	11.959556748	108.265517896	1272.6	
T	11.959556747	108.265747715	1263.1	
T	11.959556747	108.265977534	1252.2	
T	11.959556747	108.266207353	1240.5	
T	11.959556747	108.266437172	1228.7	
T	11.959556747	108.266666990	1217.0	
T	11.959556747	108.266896809	1204.0	
T	11.959556747	108.267126628	1191.0	
T	11.959556747	108.267356447	1178.1	
T	11.959556747	108.267586266	1166.4	
T	11.959556747	108.267816085	1156.8	
T	11.959556747	108.268045903	1147.2	
T	11.959556746	108.268275722	1137.6	
T	11.959556746	108.268505541	1139.7	
T	11.959556746	108.268735360	1145.7	
T	11.959556746	108.268965179	1151.7	
T	11.959556746	108.269194997	1158.4	
T	11.959556746	108.269424816	1169.2	
T	11.959556746	108.269654635	1180.1	
T	11.959556746	108.269884454	1190.9	
T	11.959556746	108.270114273	1203.3	
T	11.959556746	108.270344092	1217.3	
T	11.959556746	108.270573910	1231.2	
T	11.959556745	108.270803729	1245.2	
T	11.959556745	108.271033548	1253.7	
T	11.959556745	108.271263367	1261.4	
T	11.959556745	108.271493186	1269.1	
T	11.959556745	108.271723005	1275.5	
T	11.959556745	108.271952823	1278.1	
T	11.959556745	108.272182642	1280.7	
T	11.959556745	108.272412461	1283.3	
T	11.959556745	108.272642280	1287.7	
T	11.959556745	108.272872099	1293.3	
T	11.959556745	108.273101917	1298.9	
T	11.959556744	108.273331736	1304.5	
T	11.959556744	108.273561555	1311.5	
T	11.959556744	108.273791374	1318.5	
T	11.959556744	108.274021193	1325.5	
T	11.959556744	108.274251012	1329.9	
T	11.959556744	108.274480830	1329.8	
T	11.959556744	108.274710649	1329.7	
T	11.959556744	108.274940468	1329.7	
T	11.959556744	108.275170287	1328.1	
T	11.959556744	108.275400106	1326.1	
T	11.959556743	108.275629925	1324.0	
T	11.959556743	108.275859743	1321.8	
T	11.959556743	108.276089562	1318.7	
T	11.959556743	108.276319381	1315.6	
T	11.959556743	108.276549200	1312.5	
T	11.959556743	108.276779019	1307.0	
T	11.959556743	108.277008837	1299.1	
T	11.959556743	108.277238656	1291.3	
T	11.959556743	108.277468475	1283.4	
T	11.959556743	108.277698294	1277.3	
T	11.959556743	108.277928113	1271.5	
T	11.959556742	108.278157932	1265.7	
T	11.959556742	108.278387750	1260.2	
T	11.959556742	108.278617569	1255.9	
T	11.959556742	108.278847388	1251.6	
T	11.959556742	108.279077207	1247.3	
T	11.959556742	108.279307026	1246.9	
T	11.959556742	108.279536844	1248.9	
T	11.959556742	108.279766663	1251.0	
T	11.959556742	108.279996482	1253.1	
T	11.959556742	108.280226301	1256.9	
T	11.959556742	108.280456120	1260.8	
T	11.959556741	108.280685939	1264.7	
T	11.959556741	108.280915757	1267.7	
T	11.959556741	108.281145576	1269.3	
T	11.959556741	108.281375395	1270.9	
T	11.959556741	108.281605214	1272.5	
T	11.959556741	108.281835033	1273.4	
T	11.959556741	108.282064852	1274.0	
T	11.959556741	108.282294670	1274.6	
T	11.959556741	108.282524489	1275.0	
T	11.959556741	108.282754308	1274.7	
T	11.959556740	108.282984127	1274.3	
T	11.959556740	108.283213946	1273.9	
T	11.959331910	108.237480000	1041.5	
T	11.959331910	108.237709819	1045.0	
T	11.959331910	108.237939637	1049.1	
T	11.959331910	108.238169456	1053.3	
T	11.959331910	108.238399275	1058.2	
T	11.959331909	108.238629093	1065.2	
T	11.959331909	108.238858912	1072.2	
T	11.959331909	108.239088730	1079.2	
T	11.959331909	108.239318549	1088.2	
T	11.959331909	108.239548368	1098.1	
T	11.959331909	108.239778186	1108.0	
T	11.959331909	108.240008005	1118.0	
T	11.959331909	108.240237824	1129.4	
T	11.959331909	108.240467642	1140.7	
T	11.959331909	108.240697461	1152.1	
T	11.959331908	108.240927279	1164.0	
T	11.959331908	108.241157098	1176.5	
T	11.959331908	108.241386917	1189.1	
T	11.959331908	108.241616735	1201.7	
T	11.959331908	108.241846554	1214.4	
T	11.959331908	108.242076373	1227.0	
T	11.959331908	108.242306191	1239.7	
T	11.959331908	108.242536010	1251.8	
T	11.959331908	108.242765829	1260.7	
T	11.959331908	108.242995647	1269.6	
T	11.959331908	108.243225466	1278.5	
T	11.959331907	108.243455284	1280.9	
T	11.959331907	108.243685103	1277.6	
T	11.959331907	108.243914922	1274.3	
T	11.959331907	108.244144740	1271.0	
T	11.959331907	108.244374559	1267.5	
T	11.959331907	108.244604378	1264.0	
T	11.959331907	108.244834196	1260.5	
T	11.959331907	108.245064015	1260.2	
T	11.959331907	108.245293833	1267.9	
T	11.959331907	108.245523652	1275.6	
T	11.959331907	108.245753471	1283.3	
T	11.959331906	108.245983289	1289.0	
T	11.959331906	108.246213108	1293.6	
T	11.959331906	108.246442927	1298.2	
T	11.959331906	108.246672745	1302.7	
T	11.959331906	108.246902564	1305.3	
T	11.959331906	108.247132383	1307.9	
T	11.959331906	108.247362201	1310.4	
T	11.959331906	108.247592020	1313.6	
T	11.959331906	108.247821838	1317.5	
T	11.959331906	108.248051657	1321.5	
T	11.959331906	108.248281476	1325.5	
T	11.959331905	108.248511294	1330.9	
T	11.959331905	108.248741113	1336.8	
T	11.959331905	108.248970932	1342.6	
T	11.959331905	108.249200750	1347.2	
T	11.959331905	108.249430569	1344.7	
T	11.959331905	108.249660387	1342.3	
T	11.959331905	108.249890206	1339.8	
T	11.959331905	108.250120025	1335.5	
T	11.959331905	108.250349843	1329.4	
T	11.959331905	108.250579662	1323.4	
T	11.959331904	108.250809481	1317.4	
T	11.959331904	108.251039299	1318.7	
T	11.959331904	108.251269118	1320.9	
T	11.959331904	108.251498937	1323.0	
T	11.959331904	108.251728755	1324.5	
T	11.959331904	108.251958574	1324.3	
T	11.959331904	108.252188392	1324.0	
T	11.959331904	108.252418211	1323.7	
T	11.959331904	108.252648030	1318.6	
T	11.959331904	108.252877848	1310.9	
T	11.959331904	108.253107667	1303.2	
T	11.959331903	108.253337486	1295.5	
T	11.959331903	108.253567304	1291.6	
T	11.959331903	108.253797123	1287.8	
T	11.959331903	108.254026941	1283.9	
T	11.959331903	108.254256760	1281.6	
T	11.959331903	108.254486579	1281.7	
T	11.959331903	108.254716397	1281.8	
T	11.959331903	108.254946216	1281.9	
T	11.959331903	108.255176035	1281.7	
T	11.959331903	108.255405853	1281.3	
T	11.959331903	108.255635672	1280.9	
T	11.959331902	108.255865491	1280.1	
T	11.959331902	108.256095309	1276.6	
T	11.959331902	108.256325128	1273.1	
T	11.959331902	108.256554946	1269.6	
T	11.959331902	108.256784765	1264.0	
T	11.959331902	108.257014584	1256.2	
T	11.959331902	108.257244402	1248.4	
T	11.959331902	108.257474221	1240.6	
T	11.959331902	108.257704040	1241.0	
T	11.959331902	108.257933858	1242.5	
T	11.959331901	108.258163677	1244.0	
T	11.959331901	108.258393495	1246.6	
T	11.959331901	108.258623314	1252.2	
T	11.959331901	108.258853133	1257.9	
T	11.959331901	108.259082951	1263.5	
T	11.959331901	108.259312770	1264.2	
T	11.959331901	108.259542589	1262.1	
T	11.959331901	108.259772407	1260.0	
T	11.959331901	108.260002226	1257.9	
T	11.959331901	108.260232045	1249.3	
T	11.959331901	108.260461863	1240.6	
T	11.959331900	108.260691682	1232.0	
T	11.959331900	108.260921500	1226.1	
T	11.959331900	108.261151319	1224.5	
T	11.959331900	108.261381138	1222.8	
T	11.959331900	108.261610956	1221.1	
T	11.959331900	108.261840775	1226.4	
T	11.959331900	108.262070594	1233.8	
T	11.959331900	108.262300412	1241.3	
T	11.959331900	108.262530231	1249.7	
T	11.959331900	108.262760049	1264.7	
T	11.959331900	108.262989868	1279.6	
T	11.959331899	108.263219687	1294.6	
T	11.959331899	108.263449505	1304.1	
T	11.959331899	108.263679324	1308.2	
T	11.959331899	108.263909143	1312.3	
T	11.959331899	108.264138961	1316.5	
T	11.959331899	108.264368780	1309.2	
T	11.959331899	108.264598598	1300.3	
T	11.959331899	108.264828417	1291.4	
T	11.959331899	108.265058236	1282.4	
T	11.959331899	108.265288054	1273.3	
T	11.959331898	108.265517873	1264.2	
T	11.959331898	108.265747692	1255.1	
T	11.959331898	108.265977510	1245.0	
T	11.959331898	108.266207329	1234.3	
T	11.959331898	108.266437148	1223.7	
T	11.959331898	108.266666966	1213.0	
T	11.959331898	108.266896785	1199.8	
T	11.959331898	108.267126603	1186.7	
T	11.959331898	108.267356422	1173.6	
T	11.959331898	108.267586241	1161.9	
T	11.959331898	108.267816059	1152.8	
T	11.959331897	108.268045878	1143.6	
T	11.959331897	108.268275697	1134.5	
T	11.959331897	108.268505515	1138.3	
T	11.959331897	108.268735334	1146.4	
T	11.959331897	108.268965152	1154.5	
T	11.959331897	108.269194971	1163.1	
T	11.959331897	108.269424790	1174.6	
T	11.959331897	108.269654608	1186.2	
T	11.959331897	108.269884427	1197.8	
T	11.959331897	108.270114246	1210.8	
T	11.959331897	108.270344064	1225.1	
T	11.959331896	108.270573883	1239.5	
T	11.959331896	108.270803702	1253.8	
T	11.959331896	108.271033520	1263.1	
T	11.959331896	108.271263339	1271.6	
T	11.959331896	108.271493157	1280.1	
T	11.959331896	108.271722976	1287.1	
T	11.959331896	108.271952795	1289.4	
T	11.959331896	108.272182613	1291.8	
T	11.959331896	108.272412432	1294.2	
T	11.959331896	108.272642251	1298.1	
T	11.959331896	108.272872069	1303.0	
T	11.959331895	108.273101888	1307.9	
T	11.959331895	108.273331706	1312.8	
T	11.959331895	108.273561525	1319.8	
T	11.959331895	108.273791344	1326.7	
T	11.959331895	108.274021162	1333.7	
T	11.959331895	108.274250981	1337.7	
T	11.959331895	108.274480800	1336.9	
T	11.959331895	108.274710618	1336.1	
T	11.959331895	108.274940437	1335.2	
T	11.959331895	108.275170256	1332.7	
T	11.959331894	108.275400074	1329.6	
T	11.959331894	108.275629893	1326.6	
T	11.959331894	108.275859711	1323.4	
T	11.959331894	108.276089530	1319.5	
T	11.959331894	108.276319349	1315.6	
T	11.959331894	108.276549167	1311.8	
T	11.959331894	108.276778986	1306.5	
T	11.959331894	108.277008805	1299.6	
T	11.959331894	108.277238623	1292.8	
T	11.959331894	108.277468442	1286.0	
T	11.959331894	108.277698260	1280.8	
T	11.959331893	108.277928079	1276.0	
T	11.959331893	108.278157898	1271.1	
T	11.959331893	108.278387716	1266.4	
T	11.959331893	108.278617535	1261.8	
T	11.959331893	108.278847354	1257.3	
T	11.959331893	108.279077172	1252.8	
T	11.959331893	108.279306991	1252.9	
T	11.959331893	108.279536810	1256.0	
T	11.959331893	108.279766628	1259.1	
T	11.959331893	108.279996447	1262.2	
T	11.959331893	108.280226265	1266.2	
T	11.959331892	108.280456084	1270.3	
T	11.959331892	108.280685903	1274.3	
T	11.959331892	108.280915721	1276.9	
T	11.959331892	108.281145540	1276.9	
T	11.959331892	108.281375359	1277.0	
T	11.959331892	108.281605177	1277.0	
T	11.959331892	108.281834996	1275.9	
T	11.959331892	108.282064814	1274.4	
T	11.959331892	108.282294633	1272.9	
T	11.959331892	108.282524452	1271.6	
T	11.959331891	108.282754270	1271.4	
T	11.959331891	108.282984089	1271.2	
T	11.959331891	108.283213908	1271.1	
T	11.959107061	108.237480000	1039.2	
T	11.959107061	108.237709818	1043.9	
T	11.959107061	108.237939637	1049.2	
T	11.959107061	108.238169455	1054.6	
T	11.959107060	108.238399274	1060.4	
T	11.959107060	108.238629092	1067.7	
T	11.959107060	108.238858911	1075.0	
T	11.959107060	108.239088729	1082.3	
T	11.959107060	108.239318548	1091.6	
T	11.959107060	108.239548366	1102.0	
T	11.959107060	108.239778184	1112.4	
T	11.959107060	108.240008003	1122.7	
T	11.959107060	108.240237821	1134.0	
T	11.959107060	108.240467640	1145.2	
T	11.959107059	108.240697458	1156.4	
T	11.959107059	108.240927277	1168.1	
T	11.959107059	108.241157095	1180.5	
T	11.959107059	108.241386913	1192.9	
T	11.959107059	108.241616732	1205.3	
T	11.959107059	108.241846550	1218.1	
T	11.959107059	108.242076369	1231.0	
T	11.959107059	108.242306187	1243.9	
T	11.959107059	108.242536006	1256.3	
T	11.959107059	108.242765824	1265.6	
T	11.959107059	108.242995643	1275.0	
T	11.959107058	108.243225461	1284.3	
T	11.959107058	108.243455279	1286.8	
T	11.959107058	108.243685098	1283.2	
T	11.959107058	108.243914916	1279.6	
T	11.959107058	108.244144735	1276.1	
T	11.959107058	108.244374553	1272.0	
T	11.959107058	108.244604372	1267.9	
T	11.959107058	108.244834190	1263.8	
T	11.959107058	108.245064009	1263.2	
T	11.959107058	108.245293827	1271.6	
T	11.959107058	108.245523645	1280.0	
T	11.959107057	108.245753464	1288.4	
T	11.959107057	108.245983282	1294.0	
T	11.959107057	108.246213101	1298.1	
T	11.959107057	108.246442919	1302.2	
T	11.959107057	108.246672738	1306.2	
T	11.959107057	108.246902556	1307.6	
T	11.959107057	108.247132374	1308.9	
T	11.959107057	108.247362193	1310.3	
T	11.959107057	108.247592011	1312.8	
T	11.959107057	108.247821830	1317.0	
T	11.959107057	108.248051648	1321.2	
T	11.959107056	108.248281467	1325.4	
T	11.959107056	108.248511285	1330.7	
T	11.959107056	108.248741104	1336.4	
T	11.959107056	108.248970922	1342.0	
T	11.959107056	108.249200740	1346.5	
T	11.959107056	108.249430559	1344.3	
T	11.959107056	108.249660377	1342.1	
T	11.959107056	108.249890196	1340.0	
T	11.959107056	108.250120014	1335.6	
T	11.959107056	108.250349833	1329.1	
T	11.959107055	108.250579651	1322.6	
T	11.959107055	108.250809470	1316.2	
T	11.959107055	108.251039288	1317.4	
T	11.959107055	108.251269106	1319.6	
T	11.959107055	108.251498925	1321.7	
T	11.959107055	108.251728743	1323.4	
T	11.959107055	108.251958562	1323.9	
T	11.959107055	108.252188380	1324.4	
T	11.959107055	108.252418199	1325.0	
T	11.959107055	108.252648017	1319.8	
T	11.959107055	108.252877835	1311.4	
T	11.959107054	108.253107654	1303.1	
T	11.959107054	108.253337472	1294.8	
T	11.959107054	108.253567291	1290.0	
T	11.959107054	108.253797109	1285.2	
T	11.959107054	108.254026928	1280.4	
T	11.959107054	108.254256746	1277.1	
T	11.959107054	108.254486565	1276.1	
T	11.959107054	108.254716383	1275.1	
T	11.959107054	108.254946201	1274.1	
T	11.959107054	108.255176020	1273.9	
T	11.959107054	108.255405838	1273.9	
T	11.959107053	108.255635657	1273.9	
T	11.959107053	108.255865475	1273.3	
T	11.959107053	108.256095294	1269.6	
T	11.959107053	108.256325112	1265.8	
T	11.959107053	108.256554931	1262.0	
T	11.959107053	108.256784749	1255.6	
T	11.959107053	108.257014567	1246.7	
T	11.959107053	108.257244386	1237.8	
T	11.959107053	108.257474204	1228.9	
T	11.959107053	108.257704023	1228.9	
T	11.959107052	108.257933841	1230.0	
T	11.959107052	108.258163660	1231.2	
T	11.959107052	108.258393478	1233.6	
T	11.959107052	108.258623297	1240.0	
T	11.959107052	108.258853115	1246.3	
T	11.959107052	108.259082933	1252.6	
T	11.959107052	108.259312752	1253.5	
T	11.959107052	108.259542570	1251.3	
T	11.959107052	108.259772389	1249.2	
T	11.959107052	108.260002207	1246.9	
T	11.959107052	108.260232026	1239.0	
T	11.959107051	108.260461844	1231.1	
T	11.959107051	108.260691662	1223.2	
T	11.959107051	108.260921481	1217.9	
T	11.959107051	108.261151299	1217.0	
T	11.959107051	108.261381118	1216.1	
T	11.959107051	108.261610936	1215.2	
T	11.959107051	108.261840755	1221.6	
T	11.959107051	108.262070573	1230.3	
T	11.959107051	108.262300392	1239.1	
T	11.959107051	108.262530210	1248.7	
T	11.959107051	108.262760028	1263.7	
T	11.959107050	108.262989847	1278.8	
T	11.959107050	108.263219665	1293.8	
T	11.959107050	108.263449484	1302.9	
T	11.959107050	108.263679302	1306.1	
T	11.959107050	108.263909121	1309.4	
T	11.959107050	108.264138939	1312.7	
T	11.959107050	108.264368758	1304.1	
T	11.959107050	108.264598576	1293.9	
T	11.959107050	108.264828394	1283.7	
T	11.959107050	108.265058213	1273.8	
T	11.959107050	108.265288031	1264.8	
T	11.959107049	108.265517850	1255.7	
T	11.959107049	108.265747668	1246.6	
T	11.959107049	108.265977487	1237.0	
T	11.959107049	108.266207305	1227.1	
T	11.959107049	108.266437123	1217.2	
T	11.959107049	108.266666942	1207.3	
T	11.959107049	108.266896760	1194.3	
T	11.959107049	108.267126579	1181.2	
T	11.959107049	108.267356397	1168.1	
T	11.959107049	108.267586216	1156.8	
T	11.959107048	108.267816034	1148.5	
T	11.959107048	108.268045853	1140.2	
T	11.959107048	108.268275671	1131.9	
T	11.959107048	108.268505489	1137.1	
T	11.959107048	108.268735308	1146.8	
T	11.959107048	108.268965126	1156.5	
T	11.959107048	108.269194945	1166.6	
T	11.959107048	108.269424763	1178.7	
T	11.959107048	108.269654582	1190.8	
T	11.959107048	108.269884400	1202.8	
T	11.959107048	108.270114219	1216.1	
T	11.959107047	108.270344037	1230.4	
T	11.959107047	108.270573855	1244.8	
T	11.959107047	108.270803674	1259.1	
T	11.959107047	108.271033492	1269.0	
T	11.959107047	108.271263311	1278.2	
T	11.959107047	108.271493129	1287.4	
T	11.959107047	108.271722948	1295.0	
T	11.959107047	108.271952766	1297.6	
T	11.959107047	108.272182584	1300.2	
T	11.959107047	108.272412403	1302.9	
T	11.959107047	108.272642221	1306.7	
T	11.959107046	108.272872040	1311.2	
T	11.959107046	108.273101858	1315.7	
T	11.959107046	108.273331677	1320.3	
T	11.959107046	108.273561495	1326.8	
T	11.959107046	108.273791314	1333.4	
T	11.959107046	108.274021132	1340.0	
T	11.959107046	108.274250950	1343.7	
T	11.959107046	108.274480769	1342.2	
T	11.959107046	108.274710587	1340.7	
T	11.959107046	108.274940406	1339.2	
T	11.959107045	108.275170224	1335.8	
T	11.959107045	108.275400043	1331.8	
T	11.959107045	108.275629861	1327.7	
T	11.959107045	108.275859680	1323.6	
T	11.959107045	108.276089498	1319.1	
T	11.959107045	108.276319316	1314.7	
T	11.959107045	108.276549135	1310.2	
T	11.959107045	108.276778953	1305.3	
T	11.959107045	108.277008772	1300.0	
T	11.959107045	108.277238590	1294.6	
T	11.959107045	108.277468409	1289.2	
T	11.959107044	108.277698227	1284.9	
T	11.959107044	108.277928045	1280.7	
T	11.959107044	108.278157864	1276.5	
T	11.959107044	108.278387682	1272.1	
T	11.959107044	108.278617501	1267.3	
T	11.959107044	108.278847319	1262.5	
T	11.959107044	108.279077138	1257.7	
T	11.959107044	108.279306956	1258.3	
T	11.959107044	108.279536775	1262.5	
T	11.959107044	108.279766593	1266.6	
T	11.959107044	108.279996411	1270.7	
T	11.959107043	108.280226230	1275.1	
T	11.959107043	108.280456048	1279.5	
T	11.959107043	108.280685867	1284.0	
T	11.959107043	108.280915685	1286.4	
T	11.959107043	108.281145504	1285.1	
T	11.959107043	108.281375322	1283.9	
T	11.959107043	108.281605141	1282.7	
T	11.959107043	108.281834959	1279.9	
T	11.959107043	108.282064777	1276.4	
T	11.959107043	108.282294596	1273.0	
T	11.959107042	108.282524414	1269.9	
T	11.959107042	108.282754233	1269.9	
T	11.959107042	108.282984051	1269.9	
T	11.959107042	108.283213870	1269.9	
T	11.958882212	108.237480000	1039.1	
